date,year,month,day,median_ndvi,landsat
"07-02-2015",2015,2,7,nan,Landsat8/9 (OLI)
23-02-2015,2015,2,23,0.137648329138756,Landsat8/9 (OLI)
11-03-2015,2015,3,11,0.171674638986588,Landsat8/9 (OLI)
27-03-2015,2015,3,27,0.200521513819695,Landsat8/9 (OLI)
28-04-2015,2015,4,28,0.177780121564865,Landsat8/9 (OLI)
30-05-2015,2015,5,30,0.152844429016113,Landsat8/9 (OLI)
15-06-2015,2015,6,15,0.191037729382515,Landsat8/9 (OLI)
17-07-2015,2015,7,17,nan,Landsat8/9 (OLI)
"02-08-2015",2015,8,2,0.418037995696068,Landsat8/9 (OLI)
18-08-2015,2015,8,18,nan,Landsat8/9 (OLI)
"03-09-2015",2015,9,3,0.462360948324203,Landsat8/9 (OLI)
19-09-2015,2015,9,19,0.414711594581604,Landsat8/9 (OLI)
"05-10-2015",2015,10,5,0.346481636166573,Landsat8/9 (OLI)
21-10-2015,2015,10,21,0.274421513080597,Landsat8/9 (OLI)
"06-11-2015",2015,11,6,0.260764539241791,Landsat8/9 (OLI)
22-11-2015,2015,11,22,0.224380016326904,Landsat8/9 (OLI)
"08-12-2015",2015,12,8,0.190984971821308,Landsat8/9 (OLI)
24-12-2015,2015,12,24,0.15941371768713,Landsat8/9 (OLI)
"09-01-2016",2016,1,9,0.159837178885937,Landsat8/9 (OLI)
25-01-2016,2016,1,25,0.145463429391384,Landsat8/9 (OLI)
10-02-2016,2016,2,10,0.143767513334751,Landsat8/9 (OLI)
26-02-2016,2016,2,26,0.139373145997524,Landsat8/9 (OLI)
13-03-2016,2016,3,13,nan,Landsat8/9 (OLI)
29-03-2016,2016,3,29,0.162949874997139,Landsat8/9 (OLI)
14-04-2016,2016,4,14,0.163522832095623,Landsat8/9 (OLI)
30-04-2016,2016,4,30,0.101304404437542,Landsat8/9 (OLI)
16-05-2016,2016,5,16,0.150219395756721,Landsat8/9 (OLI)
"01-06-2016",2016,6,1,0.147772438824177,Landsat8/9 (OLI)
17-06-2016,2016,6,17,nan,Landsat8/9 (OLI)
