"date","median_ndvi","landsat","year","month","day","ndvi_filled","ndvi_sg"
2015-02-23,0.137648329138756,"Landsat8/9 (OLI)",2015,2,23,0.137648329138756,0.135267914948842
2015-02-28,0.148455421160179,"Landsat8/9 (OLI)",2015,2,28,0.148455421160179,0.149095735724049
2015-03-05,0.159294125944144,"Landsat8/9 (OLI)",2015,3,5,0.159294125944144,0.161385031736896
2015-03-10,0.169690252052533,"Landsat8/9 (OLI)",2015,3,10,0.169690252052533,0.172135802987382
2015-03-15,0.180193136038725,"Landsat8/9 (OLI)",2015,3,15,0.180193136038725,0.181348049475509
2015-03-20,0.190963444260888,"Landsat8/9 (OLI)",2015,3,20,0.190963444260888,0.190546658062172
2015-03-25,0.198875534370018,"Landsat8/9 (OLI)",2015,3,25,0.198875534370018,0.197028962044825
2015-03-30,0.2013232203819,"Landsat8/9 (OLI)",2015,3,30,0.2013232203819,0.200005742299082
2015-04-04,0.19953323906164,"Landsat8/9 (OLI)",2015,4,4,0.19953323906164,0.199163975286989
2015-04-09,0.195038956750614,"Landsat8/9 (OLI)",2015,4,9,0.195038956750614,0.195062053672895
2015-04-14,0.189228909215152,"Landsat8/9 (OLI)",2015,4,14,0.189228909215152,0.189521251667806
2015-04-19,0.183491632221584,"Landsat8/9 (OLI)",2015,4,19,0.183491632221584,0.184340442697432
2015-04-24,0.179215661536242,"Landsat8/9 (OLI)",2015,4,24,0.179215661536242,0.180398737719819
2015-04-29,0.177711605787581,"Landsat8/9 (OLI)",2015,4,29,0.177711605787581,0.178006279929262
2015-05-04,0.177478894326158,"Landsat8/9 (OLI)",2015,5,4,0.177478894326158,0.177044467181854
2015-05-09,0.177477382711467,"Landsat8/9 (OLI)",2015,5,9,0.177477382711467,0.17710045964229
2015-05-14,0.177772644768607,"Landsat8/9 (OLI)",2015,5,14,0.177772644768607,0.177672124926279
2015-05-19,0.178430254322674,"Landsat8/9 (OLI)",2015,5,19,0.178430254322674,0.178430254322674
2015-05-24,0.179515785198767,"Landsat8/9 (OLI)",2015,5,24,0.179515785198767,0.179515785198767
2015-05-29,0.181094811221983,"Landsat8/9 (OLI)",2015,5,29,0.181094811221983,0.180952182022194
